taxon_name,level_6
Ranunculaceae cf. Anemone/Caltha,Ranunculaceae
Hedysarum hedysaroides,Hedysarum
Carya-type,Carya
Delphinium elatum,Delphinium
Euphorbia-type,Euphorbia
Silene suecica-type,Silene
Oplopanax,Oplopanax
Agrostis,Agrostis
Araceae undiff.,Araceae
Chimaphila,Chimaphila
Poa,Poa
Agoseris-type,Agoseris
Apiaceae (apiculate),Apiaceae
Apiaceae (coarse reticulate),Apiaceae
Apiaceae (large),Apiaceae
"Apiaceae (medium, slender)",Apiaceae
Apiaceae (small),Apiaceae
"Ericaceae (large, round)",Ericaceae
"Ericaceae (large, triangular)",Ericaceae
"Ericaceae (medium, soccer ball)",Ericaceae
"Ericaceae (small, round)",Ericaceae
"Ericaceae (small, triangular)",Ericaceae
Linnaea,Linnaea
Betula (large),Betula
Abies sp.,Abies
Picea sp.,Picea
Salix sp.,Salix
Taxaceae,Taxaceae
Chamaecrista,Chamaecrista
Maclura-type,Maclura
Coptis trifolia,Coptis
Epilobium palustre,Epilobium
Scutellaria galericulata,Scutellaria
cf. Shepherdia,Shepherdia
Odontites/Euphrasia,Odontites
Ricinus communis,Ricinus
Spartium junceum,Spartium
Pinus indet.,Pinus
Salix-type,Salix
Valerianaceae undiff.,Valerianaceae
Mercurialis-type,Mercurialis
Plantago cf. P. lanceolata,Plantago
Rubus chamaemorus-type,Rubus
Corylus/Myrica undiff.,Corylus
Cerinthe-type,Cerinthe
Cistus undiff.,Cistus
Geum/Potentilla,Geum
Juncus/Luzula,Juncus
Parietaria-type,Parietaria
Phillyrea-type,Phillyrea
Quercus ilex/Q. coccifera-type,Quercus
Rubiaceae cf. Galium,Rubiaceae
Valeriana undiff.,Valeriana
Vitex agnus-castus,Vitex
Asparagus-type,Asparagus
Daphne/Thymelaea,Daphne/Thymelaea
Roemeria,Roemeria
Ruta,Ruta
Nerium,Nerium
Ephedra major subsp. major,Ephedra
Pinus nigra-type,Pinus
cf. Sanguisorba,Sanguisorba
cf. Verbena,Verbena
Fagus/Nyssa,Fagus
Lygeum,Lygeum
Andromeda-type,Andromeda
Betula/Corylus,Betula/Corylus
Erodium-type,Erodium
Ficaria,Ficaria
Helianthemum marifolium,Helianthemum
Hyoscyamus,Hyoscyamus
Lotus undiff.,Lotus
Poaceae (>37 µm),Poaceae
Primula elatior-type,Primula
Sagina apetala-type,Sagina
Ulex/Cytisus sect. Spartopsis-type,Ulex
Viola odorata-type,Viola
Gilia-type,Gilia
Camassia-type,Camassia
Hypericum elodes-type,Hypericum
Ailanthus altissima,Ailanthus
Angelica archangelica,Angelica
Anthericum liliago,Anthericum
Arctium lappa-type,Arctium
Cicer arietinum,Cicer
Colchicum autumnale,Colchicum
Echinophora-type,Echinophora
Geranium molle group,Geranium
Geranium pratense group,Geranium
Hyoscyamus niger,Hyoscyamus
Larix decidua-type,Larix
Medicago lupulina-type,Medicago
Medicago sativa-type,Medicago
Polygala comosa-type,Polygala
Polygonatum odoratum-type,Polygonatum
Rubus undiff.,Rubus
Salvia pratensis-type,Salvia
Vicia hirsuta/V. tetrasperma,Vicia
Lysimachia nemorum-type,Lysimachia
Circaea-type,Circaea
Asteraceae undiff. (type 2),Asteraceae
Lychnis-type,Silene
Polygala-type,Polygala
cf. Cuscuta,Cuscuta
Pinguicula cf. P. vulgaris,Pinguicula
Scleranthus cf. S. perennis,Scleranthus
Centaurium erythraea,Centaurium
Fumaria officinalis,Fumaria
Morus-type,Morus
Erythranthe guttata,Erythranthe
Andromeda polifolia var. latifolia,Andromeda
Cupressaceae cf. Thuja occidentalis,Cupressaceae
Prunus serotina,Prunus
Rhododendron canadense,Rhododendron
Vaccinium angustifolium-type,Vaccinium
Vaccinium undiff.,Vaccinium
Aristolochia,Aristolochia
Orobanchaceae,Orobanchaceae
Quercus faginea,Quercus
Anagallis arvensis-type,Lysimachia
Cichorium intybus-type,Cichorium
Poaceae (annulus 10-12 µm),Poaceae
cf. Glyceria,Glyceria
Malus sylvestris,Malus
Poterium sanguisorba subsp. sanguisorba,Poterium
Pyrola-type,Pyrola
Ilex verticillata,Ilex
Cucumis-type,Cucumis
Linum-type,Linum
Lythrum-type,Lythrum
Quercus indet.,Quercus
Quercus ithaburensis,Quercus
Styrax-type,Styrax
Cistaceae undiff.,Cistaceae
Cuscuta-type,Cuscuta
Amaranthaceae (broken),Amaranthaceae
Amaranthaceae (crumpled),Amaranthaceae
Asteraceae undiff. (broken),Asteraceae
Asteraceae undiff. (crumpled),Asteraceae
Cedrus (broken),Cedrus
Cedrus (crumpled),Cedrus
Cedrus (degraded),Cedrus
Cornaceae-type,Cornaceae
Cyperaceae (broken),Cyperaceae
Cyperaceae (corroded),Cyperaceae
Cyperaceae (crumpled),Cyperaceae
Cyperaceae (degraded),Cyperaceae
Echinops-type,Echinops
Fraxinus ornus-type,Fraxinus
Olea-type,Olea
Oleaceae (broken),Oleaceae
Oleaceae (crumpled),Oleaceae
Oleaceae (obscured),Oleaceae
Ostrya/Corylus-type,Ostrya
Pinaceae (broken),Pinaceae
Pinaceae (corroded),Pinaceae
Pinaceae (crumpled),Pinaceae
Pinaceae (degraded),Pinaceae
Pinaceae (obscured),Pinaceae
Pinus (broken),Pinus
Pinus (corroded),Pinus
Pinus (crumpled),Pinus
Pinus (degraded),Pinus
Pinus (fragmented),Pinus
Poaceae (broken),Poaceae
"Poaceae (Cerealia-type, broken)",Poaceae
"Poaceae (Cerealia-type, corroded)",Poaceae
"Poaceae (Cerealia-type, crumpled)",Poaceae
Poaceae (corroded),Poaceae
Poaceae (crumpled),Poaceae
Poaceae (degraded),Poaceae
Polygonum-type,Polygonum
Quercus coccifera-type (broken),Quercus
Quercus coccifera-type: corroded,Quercus
Quercus coccifera-type (crumpled),Quercus
Quercus undiff. (broken),Quercus
Quercus undiff. (corroded),Quercus
Quercus undiff. (crumpled),Quercus
Quercus undiff. (degraded),Quercus
Quercus undiff. (obscured),Quercus
Anagallis tenella-type,Lysimachia
Arnoseris,Arnoseris
Cicendia filiformis,Cicendia
Cistus monspeliensis-type,Cistus
Erica scoparia-type,Erica
Frankenia,Frankenia
Fumaria officinalis-type,Fumaria
Gynandriris sisyrinchium,Moraea
Halimium halimifolium-type,Halimium
Helianthemum croceum-type,Helianthemum
Tuberaria guttata,Tuberaria
Anemone pulsatilla-type,Anemone
Anethum graveolens,Anethum
Legousia,Legousia
Leucojum,Leucojum
Robinia pseudoacacia,Robinia
Vaccaria hispanica,Gypsophila
Viburnum opulus/V. tinus,Viburnum
Lithocarpus-type,Lithocarpus
Carya glabra-type,Carya
Carya tomentosa-type,Carya
Haplophyllum-type,Haplophyllum
Artemisia alba-type,Artemisia
Genista/Cytisus,Genista/Cytisus
Lathyrus linifolius-type,Lathyrus
Medicago-type,Medicago
Centaurea jacea/C. nigra-type,Centaurea
Lamium amplexicaule-type,Lamium
Lamium purpureum var. hybridum-type,Lamium
Orlaya-type,Orlaya
Polygonum cognatum,Polygonum
Rumex conglomeratus,Rumex
Teucrium pyrenaicum-type,Teucrium
Urtica atrovirens,Urtica
Geranium columbinum-type,Geranium
Geranium pusillum-type,Geranium
Acanthus-type,Acanthus
Amaryllidaceae,Amaryllidaceae
Asphodelus/Asphodeline,Asphodelus
Chenopodium sp.,Chenopodium
Convolvulus undiff.,Convolvulus
Crocus-type,Crocus
Dracunculus,Dracunculus
Hypecoum-type,Hypecoum
Lavatera-type,Malva
Mesembryanthemum,Mesembryanthemum
Paeonia,Paeonia
Plantago lanceolata/P. lagopus,Plantago
Prunus sp.,Prunus
Punica granatum,Punica
Rumex subg. Emex,Rumex
Sarcopoterium spinosum/Poterium sanguisorba,Sarcopoterium
Senecio sp.,Senecio
Styrax,Styrax
Arnoseris minima,Arnoseris
Caryophyllaceae (porate),Caryophyllaceae
Conopodium majus,Conopodium
Allium cf. A. sibiricum,Allium
Bistorta-type,Bistorta
cf. Genista,Genista
Papaver radicatum-type,Papaver
Artemisia sp.,Artemisia
Astragalus/Oxytropis,Astragalus
Capsella,Capsella
Gentianella sp.,Gentianella
Lyonia,Lyonia
Sanguinaria canadensis,Sanguinaria
Toxicodendron,Toxicodendron
Primula scandinavica-type,Primula
Sorbus cf. S. aucuparia,Sorbus
Rumex sp.,Rumex
cf. Avena sativa,Avena
cf. Peucedanum-type,Peucedanum
Sorbus sp.,Sorbus
Thalictrum flavum,Thalictrum
Triticum aestivum,Triticum
Vaccinium sp.,Vaccinium
Plantago cf. P. major,Plantago
Vaccinium uliginosum,Vaccinium
Vaccinium vitis-idaea,Vaccinium
Apiaceae cf. Pleurospermum,Apiaceae
cf. Lamiaceae,Lamiaceae
Ericaceae cf. Vaccinium,Ericaceae
Juglans-type,Juglans
Rosaceae cf. Prunus,Rosaceae
Rosaceae cf. Sorbus,Rosaceae
Aesculus-type,Aesculus
Dipsacaceae undiff.,Dipsacaceae
Hordeum group,Hordeum
Atriplex sp.,Atriplex
Centaurea sp.,Centaurea
Chrysosplenium alternifolium,Chrysosplenium
Helianthemum sp.,Helianthemum
Salsola sp.,Salsola
Thalictrum sp.,Thalictrum
Cassia,Cassia
Fabaceae (reticulate),Fabaceae
Hibiscus,Hibiscus
Cucurbitaceae,Cucurbitaceae
Medicago lupulina,Medicago
Trifolium montanum-type,Trifolium
Pinus cembroides,Pinus
Angelica,Angelica
Pastinaca-type,Pastinaca
Pinus (haplostellate),Pinus
Tussilago,Tussilago
Pyrus,Pyrus
Fragaria vesca,Fragaria
Pinus nigra,Pinus
Ajuga,Ajuga
Lotus sp.,Lotus
Melilotus,Melilotus
Morus nigra,Morus
Bromus hordeaceus-type,Bromus
Pinus haploxylon,Pinus
Betula/Carpinus,Betula/Carpinus
Biscutella,Biscutella
Centaurea alpina,Rhaponticoides
Omalotheca,Omalotheca
Carlina-type,Carlina
Centaurea aspera-type,Centaurea
cf. Pterocarya/Juglans,Pterocarya
Cirsium cf. C. palustre,Cirsium
Cyanus triumfettii,Centaurea
Liliales,undiff
Pinus mugo/P. sylvestris,Pinus
Plantago maritima subsp. serpentina,Plantago
Polycarpon tetraphyllum,Polycarpon
Ranunculus fluitans-type,Ranunculus
Sesamoides,Sesamoides
Solanum dulcamara/Sedum,Solanum
Solenanthus-type,Solenanthus
Valeriana tuberosa,Valeriana
Aconitum group,Aconitum
Anemone pulsatilla,Pulsatilla
Anemone pulsatilla group,Pulsatilla
Consolida ambigua-type,Delphinium
Frangula alnus-type,Frangula
Gratiola,Gratiola
Limonium vulgare (type A),Limonium
Ribes rubrum-type,Ribes
Sison amomum-type,Sison
Prunella vulgaris-type,Prunella
Amaranthaceae (small),Amaranthaceae
Apiaceae (medium),Apiaceae
Caryophyllaceae (large),Caryophyllaceae
Caryophyllaceae (small),Caryophyllaceae
cf. Cornus,Cornus
cf. Gentiana,Gentiana
cf. Mentha,Mentha
Poaceae (small),Poaceae
Quercus rotundifolia,Quercus
Orontium,Orontium
Lotus maritimus,Lotus
Trifolium pannonicum,Trifolium
Asteraceae indet.,Asteraceae
Baccharis,Baccharis
Chaenactis,Chaenactis
"Poaceae (Cerealia-type, indeterminable)",Poaceae
Centaurea pro parte,Centaurea
Cistus pro parte,Cistus
Plantago altissima-type,Plantago
Plantago argentea-type,Plantago
Plantago carinata-type,Plantago
Quercus pro parte,Quercus
Alnus viridis subsp. suaveolens,Alnus
Pinus laricio,Pinus
Pinus maritima,Pinus
Coriaria myrtifolia,Coriaria
Ambrosia sp.,Ambrosia
Linum cf. L. usitatissimum,Linum
Papaver rhoeas,Papaver
Solanum-type,Solanum
Tragopogon-type,Tragopogon
Rumex mexicanus,Rumex
Microsteris,Microsteris
Dryas integrifolia,Dryas
cf. Campanula,Campanula
cf. Mirabilis,Mirabilis
Astragalus/Lupinus,Astragalus/Lupinus
Rhus typhina,Rhus
Mentha arvensis,Mentha
Micranthes cf. M. punctata,Micranthes
Ranunculus-type undiff.,Ranunculus
Rubus cf. R. chamaemorus,Rubus
Betula (20-25 µm),Betula
Betula (>25 µm),Betula
Betula sect. Costatae,Betula
Abies,Abies
Alnus incana,Alnus
Alnus undiff.,Alnus
Alnus viridis,Alnus
Amaranthaceae,Amaranthaceae
Andromeda,Andromeda
Apiaceae,Apiaceae
Arctostaphylos uva-ursi,Arctostaphylos
Artemisia,Artemisia
Asteroideae undiff.,Asteraceae
Betula,Betula
Bistorta officinalis-type,Bistorta
Brassicaceae,Brassicaceae
Caryophyllaceae,Caryophyllaceae
Coniferae undiff.,Pinales
Cornus,Cornus
Cyperaceae undiff.,Cyperaceae
Epilobium,Epilobium
Ericaceae undiff.,Ericaceae
Fabaceae,Fabaceae
Galium,Galium
Ilex,Ilex
Juniperus,Juniperus
Lamiaceae,Lamiaceae
Liliaceae,Liliaceae
Linnaea borealis,Linnaea
Micranthes stellaris-type,Micranthes
Myrica,Myrica
Persicaria maculosa-type,Persicaria
Pinus subg. Pinus,Pinus
Pinus subg. Strobus,Pinus
Pinus undiff.,Pinus
Poaceae,Poaceae
Populus,Populus
Potentilla-type,Potentilla
Primulaceae,Primulaceae
Ranunculus,Ranunculus
Rosaceae undiff.,Rosaceae
Rumex/Oxyria digyna,Rumex
Salix,Salix
Sambucus-type,Sambucus
Sanguisorba,Sanguisorba
Saxifraga oppositifolia-type,Saxifraga
Scrophulariaceae,Scrophulariaceae
Tsuga heterophylla,Tsuga
Ulmus,Ulmus
Urtica,Urtica
Vaccinium,Vaccinium
Viburnum,Viburnum
Acer undiff.,Acer
Ambrosia-type,Ambrosia
Carya,Carya
Castanea,Castanea
Celtis,Celtis
Cichorioideae,Asteraceae
Cyperaceae,Cyperaceae
Ephedra,Ephedra
Ericales,undiff
Fagus,Fagus
Fraxinus undiff.,Fraxinus
Impatiens,Impatiens
Larix,Larix
Liquidambar,Liquidambar
Nyssa,Nyssa
Ostrya/Carpinus,Ostrya
Picea,Picea
Plantago,Plantago
Platanus,Platanus
Quercus,Quercus
Rosaceae,Rosaceae
Rumex,Rumex
Taxus,Taxus
Thalictrum,Thalictrum
Tilia,Tilia
Tsuga,Tsuga
Aconitum,Aconitum
Ambrosia,Ambrosia
Androsace,Androsace
Astragalus,Astragalus
Bistorta vivipara,Bistorta
Brassicaceae undiff.,Brassicaceae
Bupleurum,Bupleurum
Dryas,Dryas
Empetrum,Empetrum
Ericales undiff.,undiff
Gentiana,Gentiana
Geum,Geum
Oxyria digyna,Oxyria
Pinus,Pinus
Plantago major,Plantago
Polemonium,Polemonium
Potentilla,Potentilla
Pyrola,Pyrola
Ranunculaceae undiff.,Ranunculaceae
Rhododendron subsect. Ledum,Rhododendron
Rubus chamaemorus,Rubus
Saussurea,Saussurea
Saxifragaceae undiff.,Saxifragaceae
Spiraea,Spiraea
Tofieldia,Tofieldia
Valeriana,Valeriana
Alnus,Alnus
Ericaceae,Ericaceae
Geranium,Geranium
Persicaria amphibia,Persicaria
Persicaria lapathifolia,Persicaria
Saxifragaceae,Saxifragaceae
Juglans,Juglans
Malvaceae sensu stricto,Malvaceae
Polygonaceae,Polygonaceae
Ranunculaceae,Ranunculaceae
Ribes,Ribes
Acer,Acer
Angiospermae undiff. (herbs),undif
Juniperus-type,Juniperus
Persicaria amphibia-type,Persicaria
Polygonaceae undiff.,Polygonaceae
Prunus-type,Prunus
Sambucus,Sambucus
Campanula,Campanula
Filipendula,Filipendula
Morus,Morus
Saxifraga oppositifolia,Saxifraga
Saxifraga undiff.,Saxifraga
Vitis,Vitis
Betulaceae,Betulaceae
Caltha-type,Caltha
cf. Pedicularis,Pedicularis
Micranthes nivalis-type,Micranthes
Saxifraga cf. S. hirculus,Saxifraga
Campanulaceae,Campanulaceae
Dryas-type,Dryas
Caryophyllaceae undiff.,Caryophyllaceae
Epilobium-type,Epilobium
Fraxinus,Fraxinus
Rhamnus,Rhamnus
Spiraea-type,Spiraea
Stellaria-type,Stellaria
Valeriana-type,Valeriana
Valerianella-type,Valerianella
Bistorta officinalis,Bistorta
Delphinium,Delphinium
Scrophulariaceae undiff.,Scrophulariaceae
Stellaria,Stellaria
Acer negundo,Acer
Alnus incana-type,Alnus
Alnus viridis-type,Alnus
Chenopodium-type,Chenopodium
Euphorbia,Euphorbia
Humulus/Cannabis sativa,Humulus
Lysimachia,Lysimachia
Persicaria lapathifolia-type,Persicaria
Plantago major-type,Plantago
Plantago undiff.,Plantago
Poaceae (Cerealia-type),Poaceae
Poaceae undiff.,Poaceae
Polygonum sensu lato undiff.,Polygonum
Rhus,Rhus
Salsola,Salsola
Trientalis,Lysimachia
Trifolium-type,Trifolium
Xanthium,Xanthium
Asteroideae,Asteraceae
Betula nana,Betula
Betula sect. Apterocaryon,Betula
Betula sect. Betula,Betula
Cirsium,Cirsium
Iridaceae,Iridaceae
Linum,Linum
Pinus sylvestris,Pinus
Polygonum,Polygonum
Achillea-type,Achillea
Bidens-type,Bidens
Cirsium/Carduus-type,Cirsium
Cupressaceae,Cupressaceae
Plantago lanceolata,Plantago
Polygonum aviculare-type,Polygonum
Prunus,Prunus
Rubus,Rubus
Urtica-type,Urtica
Viburnum opulus-type,Viburnum
Zea mays,Zea
Calluna vulgaris,Calluna
Cannabaceae-type,Cannabaceae
Carpinus,Carpinus
Centaurea cyanus,Centaurea
Dipsacoideae,Caprifoliaceae
Fagopyrum,Fagopyrum
Frangula alnus,Frangula
Hedera,Hedera
Plantago media,Plantago
Viscum,Viscum
Euphorbiaceae,Euphorbiaceae
Humulus,Humulus
Spermatophyta undiff. (shrubs),undiff
Spermatophyta undiff. (trees),undiff
Allium-type,Allium
Eupatorium,Eupatorium
Ostrya,Ostrya
Anemone-type,Anemone
Arctostaphylos,Arctostaphylos
Astragalus-type,Astragalus
Diapensia,Diapensia
Hedysarum-type,Hedysarum
Koenigia islandica,Koenigia
Monotropoideae,Ericaceae
Papaveraceae,Papaveraceae
Rhododendron,Rhododendron
Saxifraga cernua-type,Saxifraga
Anthemis-type,Anthemis
Aster-type,Aster
Calluna,Calluna
Centaurea-type,Centaurea
Circaea,Circaea
Corylus-type,Corylus
Crataegus,Crataegus
Erica-type,Erica
Helianthemum,Helianthemum
Hypericum-type,Hypericum
Lactuca,Lactuca
Lythrum salicaria,Lythrum
Melampyrum,Melampyrum
Narthecium,Narthecium
Poaceae (Cerealia),Gramineae
Polygala,Polygala
Pulmonaria obscura-type,Pulmonaria
Rhinanthus,Rhinanthus
Rumex acetosa,Rumex
Rumex acetosella,Rumex
Rumex obtusifolius,Rumex
Rumex undiff.,Rumex
Saxifraga-type,Saxifraga
Scabiosa,Scabiosa
Serratula-type,Serratula
Sinapis-type,Sinapsis
Sorbus,Sorbus
Stachys-type,Stachys
Succisa,Succisa
Ulex,Ulex
Vicia-type,Vicia
Armeria,Armeria
Asteraceae,Asteraceae
Centaurea,Centaurea
Chenopodiaceae sensu stricto,Amaranthaceae
Faboideae,Faboidea
Gentianella,Gentianella
Geraniaceae,Geraniaceae
Hypericum,Hypericum
Lonicera,Lonicera
Plantago maritima,Plantago
Prunella,Prunella
Pterocarya,Pterocarya
Trifolium,Trifolium
Verbenaceae,Verbenaceae
Anemone,Anemone
Boraginaceae,Boraginaceae
Sedum,Sedum
Betula nana-type,Betula
Plantago major/P. media,Plantago
Rubiaceae,Rubiaceae
Rumex subg. Acetosa,Rumex
Abies alba,Abies
Avena-type,Avena
Barbarea-type,Barbarea
Cardamine pratensis-type,Cardamine
Carpinus betulus,Carpinus
Centaurea scabiosa,Centaurea
Chamaenerion angustifolium,Chamaenerion
Chrysosplenium,Chrysosplenium
Cirsium-type,Cirsium
Corylus avellana,Corylus
Echium,Echium
Ephedra foeminea-type,Ephedra
Euonymus,Euonymus
Fagus sylvatica,Fagus
Galium-type,Galium
Lamium-type,Lamium
Larix decidua,Larix
Lotus-type,Lotus
Lysimachia vulgaris-type,Lysimachia
Lythrum,Lythrum
Mentha-type,Mentha
Parnassia palustris,Parnassia
Petasites-type,Petasites
Picea abies,Picea
Pleurospermum,Pleurospermum
Poaceae (Cerealia) undiff.,Gramineae
Polygonum aviculare,Polygonum
Ranunculus arvensis-type,Ranunculus
Ranunculus-type,Ranunculus
Rumex acetosa-type,Rumex
Sambucus nigra-type,Sambucus
Sanguisorba officinalis,Sanguisorba
Secale-type,Secale
Senecio-type,Senecio
Silene-type,Silene
Silene-type undiff.,Silene
Trifolium pratense-type,Trifolium
Vaccinium-type,Vaccinium
Viburnum undiff.,Viburnum
Cerastium-type,Cerastium
cf. Valeriana,Valeriana
Dryas octopetala,Dryas
Hordeum-type,Hordeum
Humulus/Cannabis,Humulus
Lathyrus-type,Lathyrus
Lonicera-type,Lonicera
Mercurialis,Mercurialis
Oxalis-type,Oxalis
Oxyria-type,Oxyria
Portulaca,Portulaca
Secale,Secale
Triticum,Triticum
Acer platanoides,Acer
Alnus glutinosa,Alnus
Convolvulaceae,Convolvulaceae
Echinops,Echinops
Fagopyrum esculentum,Fagopyrum
Fagopyrum tataricum,Fagopyrum
Fagopyrum undiff.,Fagopyrum
Knautia arvensis,Knautia
Plumbaginaceae,Plumbaginaceae
Spergula/Spergularia,Spergula
Thalictrum aquilegiifolium,Thalictrum
Thalictrum lucidum,Thalictrum
Thalictrum undiff.,Thalictrum
Ulmus glabra,Ulmus
Ulmus laevis,Ulmus
Ulmus minor,Ulmus
Valerianoideae,Stachytarpheta
Vitis vinifera,Vitis
Saxifraga,Saxifraga
Anthemis,Anthemis
Berberis,Berberis
Larix/Pseudotsuga,Larix
Urticaceae,Urticaceae
Arctium,Arctium
Corylus/Myrica,Corylus
Hypericaceae,Hypericaceae
Matricaria,Matricaria
Tilia platyphyllos,Tilia
Koenigia,Koenigia
Medicago,Medicago
Tilia cordata,Tilia
Anagallis-type,Lysimachia
Arbutus unedo,Arbutus
Armeria maritima (type A),Armeria
Campanula-type,Campanula
Cannabis-type,Cannabis
Conopodium-type,Conopodium
Empetrum nigrum,Empetrum
Erica tetralix,Erica
Fraxinus excelsior,Fraxinus
Hedera helix,Hedera
Ilex aquifolium,Ilex
Juglans regia,Juglans
Lonicera periclymenum,Lonicera
Myrica gale,Myrica
Narthecium ossifragum,Narthecium
Ononis-type,Ononis
Pedicularis,Pedicularis
Plantago coronopus,Plantago
Plantago lanceolata-type,Plantago
Plantago uniflora,Plantago
Potentilla undiff.,Potentilla
Rhinanthus-type,Rhinanthus
Scrophularia-type,Scrophularia
Taxus baccata,Taxus
Teucrium,Teucrium
Urtica dioica,Urtica
Vicia,Vicia
Aster,Aster
Rhamnaceae,Rhamnaceae
Betula undiff.,Betula
Aquilegia,Aquilegia
Cornus undiff.,Cornus
Polemoniaceae,Polemoniaceae
Geum-type,Geum
Myricaceae,Myricaceae
Ostrya-type,Ostrya
Spermatophyta undiff. (trees/shrubs),undiff
Avena/Triticum,Avena/Triticum
Brassica,Brassica
Melilotus-type,Melilotus
Populus balsamifera-type,Populus
Syringa vulgaris,Syringa
Prunus/Sorbus,Prunus
Rosaceae (trees),Rosaceae
Alnus viridis subsp. fruticosa,Alnus
Betula nana subsp. exilis,Betula
Saxifraga hirculus,Saxifraga
Euphorbiaceae undiff.,Euphorbiaceae
Elymus,Elymus
Gentianaceae,Gentianaceae
Malvaceae,Malvaceae
Ranunculus lingua,Ranunculus
Parnassia,Parnassia
Verbena,Verbena
Chenopodium,Chenopodium
Oxalis,Oxalis
Sambucus racemosa,Sambucus
Viola,Viola
cf. Dryas,Dryas
Lotus,Lotus
Resedaceae,Resedaceae
Armeria maritima,Armeria
Bistorta vivipara-type,Bistorta
Oxyria digyna-type,Oxyria
Lycopus-type,Lycopus
Primula,Primula
Violaceae,Violaceae
Bistorta,Bistorta
Lamiaceae undiff.,Lamiaceae
Mentha,Mentha
Quercus undiff.,Quercus
Aesculus,Aesculus
Buxus,Buxus
Cryptomeria,Cryptomeria
Ligustrum,Ligustrum
Persicaria,Persicaria
Sciadopitys,Sciadopitys
Symplocos,Symplocos
Sequoia,Sequoia
Carduoideae,Asteraceae
Clematis-type,Clematis
Larix-type,Larix
Solidago-type,Solidago
Veronica-type,Veronica
Agrimonia,Agrimonia
Iris,Iris
Clematis,Clematis
Convolvulus,Convolvulus
Juncaceae,Juncaceae
Lobelia,Lobelia
Orchidaceae,Orchidaceae
Papaver,Papaver
Pinus subg. Pinus-type,Pinus
Pinus subg. Strobus-type,Pinus
Betula/Corylus/Myrica,Fagales
Cannabis,Cannabis
Polygonum oxyspermum subsp. raii,Polygonum
Ranunculus acris,Ranunculus
Stachys,Stachys
Valerianella,Valerianella
Allium,Allium
Lycopus,Lycopus
Ilex-type,Ilex
Liriodendron tulipifera,Liriodendron
Viburnum-type,Viburnum
Fallopia convolvulus,Fallopia
Parietaria,Parietaria
Sium,Sium
Solidago,Solidago
Helianthus,Helianthus
Calendula,Calendula
Boraginaceae undiff.,Boraginaceae
Rosa,Rosa
Castanea-type,Castanea
Cornus suecica-type,Cornus
Crassula,Crassula
Crassulaceae undiff.,Crassulaceae
Illecebrum,Illecebrum
Rumex acetosella-type,Rumex
Sambucus undiff.,Sambucus
Solanum dulcamara,Solanum
Stachys sylvatica-type,Stachys
Zea,Zea
Ericaceae-type,Ericaceae
Humulus-type,Humulus
Myrica-type,Myrica
Xanthium-type,Xanthium
cf. Taxus,Taxus
Linaceae,Linaceae
Heracleum,Heracleum
Salix herbacea,Salix
Salix undiff.,Salix
Celtis-type,Celtis
Lamium,Lamium
Prunella-type,Prunella
Rubus-type,Rubus
Cannabis sativa,Cannabis
Anemone sect. Hepatica,Hepatica
Cannabaceae,Cannabaceae
Caprifoliaceae,Caprifoliaceae
Anchusa,Anchusa
Cornaceae,Cornaceae
Daphne,Daphne
Frangula,Frangula
Fumana-type,Fumana
Linum catharticum,Linum
Listera-type,Listera
Olea,Olea
Phillyrea,Phillyrea
Pistacia,Pistacia
Quercus ilex,Quercus
Sedum-type,Sedum
Ulex-type,Ulex
Adonis aestivalis,Adonis
Anagallis,Lysimachia
Anarrhinum,Anarrhinum
Asphodelus-type,Asphodelus
Centranthus,Centranthus
Erica arborea,Erica
Erica australis,Erica
Erica umbellata,Erica
Fumana,Fumana
Herniaria,Herniaria
Hornungia-type,Hornungia
Lithospermum,Lithospermum
Onobrychis,Onobrychis
Paronychia,Paronychia
Serratula,Serratula
Sinapis,Sinapis
Spermatophyta undiff. (deciduous trees),undiff
Trollius,Trollius
Artemisia-type,Artemisia
Cornus sanguinea,Cornus
Lathyrus,Lathyrus
Malva,Malva
Rhamnus cathartica,Rhamnus
Sambucus nigra,Sambucus
Secale cereale,Secale
Avena,Avena
Cichorioideae undiff.,Asteraceae
Eryngium,Eryngium
Helleborus,Helleborus
Heracleum sphondylium,Heracleum
Hordeum,Hordeum
Jasione,Jasione
Oxyria,Oxyria
Prunus spinosa,Prunus
cf. Myrica,Myrica
Humulus lupulus,Humulus
Rumex-type,Rumex
Smilax,Smilax
Urtica dioica-type,Urtica
Rubus arcticus,Rubus
Cardamine,Cardamine
Cedrus,Cedrus
Corydalis,Corydalis
Lythraceae,Lythraceae
Taraxacum,Taraxacum
Cannabaceae sensu stricto,Cannabaceae
Moraceae,Moraceae
Oenothera,Oenothera
Arenaria,Arenaria
Betula (tree),Betula
Citrus,Citrus
Oleaceae undiff.,Oleaceae
Solanaceae,Solanaceae
cf. Oxyria digyna,Oxyria
Salix herbacea-type,Salix
Viburnum opulus,Viburnum
Myosotis-type,Myosotis
Ligusticum,Ligusticum
Silene,Silene
Eucalyptus,Eucalyptus
Anthyllis vulneraria,Anthyllis
Arenaria-type,Arenaria
Armeria-type,Armeria
Chelidonium,Chelidonium
Crataegus-type,Crataegus
Dianthus-type,Dianthus
Ephedra distachya-type,Ephedra
Erica tetralix-type,Erica
Erodium,Erodium
Herniaria-type,Herniaria
Jasione-type,Jasione
Mimulus,Mimulus
Montia fontana,Montia
