taxon_name,level_6
Saussurea nuda,Saussurea
Saxifraga aizoides,Saxifraga
Stellaria undiff.,Stellaria
Succisa pratensis,Succisa
cf. Salix herbacea,Salix
Chrysosplenium oppositifolium,Chrysosplenium
Prunus avium/P. spinosa,Prunus
Silene uniflora subsp. uniflora-type,Silene
Alnus glutinosa/A. incana,Alnus
Centaurea collina-type,Centaurea
Cytisus-type,Cytisus
Koenigia alpina-type,Koenigia
Plantago alpina,Plantago
Eranthis hyemalis,Eranthis
Falcaria vulgaris,Falcaria
Petasites,Petasites
Rumex alpinus,Rumex
Alchemilla/Aphanes,Alchemilla
Aruncus dioicus,Aruncus
Bistorta officinalis/B. vivipara,Bistorta
Calystegia sepium,Calystegia
cf. Anthericum,Anthericum
cf. Cannabis sativa,Cannabis
cf. Humulus lupulus,Humulus
cf. Xanthium-type,Xanthium
Coronilla-type,Coronilla
Echium vulgare,Echium
Epipactis palustris,Epipactis
Gypsophila fastigiata,Gypsophila
Helianthemum canum-type,Helianthemum
Helianthemum oelandicum-type,Helianthemum
Lysimachia nummularia,Lysimachia
Lysimachia thyrsiflora,Lysimachia
Medicago sativa,Medicago
Rumex acetosa/Oxyria-type,Rumex
Rumex crispus,Rumex
Salix glauca-type,Salix
Salix polaris-type,Salix
Scrophularia,Scrophularia
Tussilago-type,Tussilago
Urtica urens,Urtica
Valeriana dioica,Valeriana
Lilium martagon-type,Lilium
cf. Samolus,Samolus
Dipsacoideae undiff.,Caprifoliaceae
Gentiana pneumonanthe,Gentiana
Viola arvensis,Viola
Viola riviniana,Viola
Sambucus nigra/S. racemosa,Sambucus
cf. Gilia,Gilia
cf. Portulaca,Portulaca
Rosaceae cf. Holodiscus,Rosaceae
Panicum-type,Panicum
Pinus pinaster-type,Pinus
Quercus coccifera,Quercus
Bruckenthalia,Erica
Aphanes-type,Aphanes
Astrantia major,Astrantia
Chelidonium majus,Chelidonium
Conium-type,Conium
Daucus-type,Daucus
Dorycnium-type,Lotus
Euonymus europaeus,Euonymus
Helleborus-type,Ranunculaceae
Linum alpinum-type,Linum
Oxalis acetosella,Oxalis
Trifolium spadiceum,Trifolium
Anemone nemorosa,Anemone
Poaceae undiff. (>40 µm),Poaceae
Poaceae undiff. (<40 µm),Poaceae
Stachys sylvatica,Stachys
Armeria maritima (type B),Armeria
Cuscuta lupuliformis,Cuscuta
Helianthemum undiff.,Helianthemum
Spergula arvensis-type,Spergula
Verbena officinalis,Verbena
Agrostemma githago,Agrostemma
cf. Herniaria,Herniaria
cf. Sagina,Sagina
Cornus cf. C. suecica,Cornus
Gentianella campestris,Gentianella
Hystrix,Elymus
Odontites-type,Odontites
Polygonatum-type,Polygonatum
Primula vulgaris-type,Primula
Sambucus cf. S. racemosa,Sambucus
Saxifraga cf. S. nivalis,Saxifraga
Stellaria cf. S. palustris,Stellaria
Stellaria graminea,Stellaria
Carex hirta-type,Carex
Caryophyllaceae cf. Silene latifolia subsp. alba,Caryophyllaceae
Gypsophila muralis,Psammophiliella
Melilotus officinalis,Melilotus
Stellaria cf. S. media,Stellaria
Armeria maritima subsp. elongata,Armeria
cf. Littorella,Littorella
cf. Lobelia,Lobelia
cf. Montia,Montiaceae
Iris pseudacorus,Iris
Polygala vulgaris,Polygala
Saxifraga cf. S. aizoides,Saxifraga
Trifolium pratense,Trifolium
cf. Humulus,Humulus
Pimpinella,Pimpinella
Scabiosa columbaria,Scabiosa
Valerianella dentata,Valerianella
Vaccinium uliginosum-type,Vaccinium
Hornungia,Hornungia
Listera,Listera
Poaceae (large),Poaceae
Anthriscus sylvestris,Anthriscus
Calluna vulgaris-type,Calluna
Centaurea montana/Cyanus triumfettii,Centaurea
Cerastium fontanum-type,Cerastium
Herniaria glabra-type,Herniaria
Humulus/Cannabis-type,Humulus
Ilex aquifolium-type,Ilex
Linum austriacum-type,Linum
Morus alba,Morus
Pentaglottis sempervirens,Pentaglottis
Saxifraga granulata,Saxifraga
Sorbus aucuparia-type,Sorbus
Trifolium badium-type,Trifolium
Anethum-type,Anethum
Filipendula-type,Filipendula
Linaria-type,Linaria
Iris-type,Iris
Berberis vulgaris,Berberis
cf. Xanthium,Xanthium
Cyperus,Cyperus
Empetrum cf. E. nigrum,Empetrum
Gypsophila fastigiata-type,Gypsophila
Populus tremula-type,Populus
Silene undiff.,Silene
Urtica cf. U. dioica,Urtica
Agropyron-type,Agropyron
Arum/Acorus,Arum/Acora
Buxus sempervirens,Buxus
cf. Cannabis,Cannabis
cf. Chrysanthemum,Chrysanthemum
cf. Sorbus aucuparia,Sorbus
cf. Triticum turgidum subsp. dicoccon,Triticum
Dactylis-type,Dactylis
Fallopia convolvulus/F. dumetorum,Fallopia
Glechoma-type,Glechoma
Phleum-type,Phleum
Polygonatum verticillatum,Polygonatum
Rumex cf. R. obtusifolius,Rumex
Sambucus cf. S. nigra,Sambucus
Staphylea,Staphylea
Poaceae (Cerealia-type) undiff.,Poaceae
Arnica montana,Arnica
Bellis,Bellis
Convallaria majalis,Convallaria
Cytisus scoparius,Cytisus
Erigeron,Erigeron
Homogyne,Homogyne
Lonicera xylosteum-type,Lonicera
Medicago falcata-type,Medicago
Onosma,Onosma
Tussilago farfara,Tussilago
Valeriana tripteris-type,Valeriana
Ranunculus lingua-type,Ranunculus
Cichorium-type,Cichorium
Rosaceae/Quercus undiff.,Rosaceae/Fagaceae
Asparagus acutifolius,Asparagus
Cardamine-type,Cardamine
Carlina,Carlina
Centaurium,Centaurium
Cistus monspeliensis,Cistus
Cistus salviifolius,Cistus
Crupina-type,Crupina
Epipactis palustris-type,Epipactis
Erica arborea-type,Erica
Gagea/Tulipa,Gagea/Tulipa
Helleborus foetidus,Helleborus
Linum usitatissimum-type,Linum
Lycopsis arvensis,Lycopsis
Lygeum spartum,Lygeum
Myrtus communis,Myrtus
Nerium oleander,Nerium
Pinus halepensis-type,Pinus
Quercus cerris/Q. suber,Quercus
Quercus pubescens-type,Quercus
Theligonum cynocrambe,Theligonum
Viburnum tinus,Viburnum
Aster/Achillea,Asteraceae
Carpinus orientalis,Carpinus
Jurinea,Jurinea
Quercus cerris,Quercus
Mercurialis perennis-type,Mercurialis
Minuartia-type,Minuartia
Orlaya grandiflora,Orlaya
Torilis arvensis,Torilis
Trifolium alpinum-type,Trifolium
Asarum europaeum,Asarum
Cichorium,Cichorium
Santalaceae,Santalaceae
Brassicaceae-type undiff.,Brassicaceae
Laportea-type,Laportea
Comptonia peregrina,Comptonia
Viburnum alnifolium,Viburnum
Batis,Batis
cf. Dodecatheon,Dodecatheon
cf. Limonium,Limonium
Collinsia,Collinsia
Heliantheae undiff.,Heliantheae
cf. Castilleja,Castilleja
Acer cf. A. pensylvanicum,Acer
Frangula purshiana-type,Frangula
Heuchera-type,Heuchera
Pinus contorta/P. ponderosa,Pinus
Pinus monticola/P. albicaulis,Pinus
Populus trichocarpa-type,Populus
Eupatorium-type,Eupatorium
Prunus cf. P. serotina,Prunus
Prunus-type undiff.,Prunus
Convolvulus-type,Convolvulus
Pinus peuce,Pinus
Verbascum-type,Verbascum
cf. Polemonium,Polemonium
Knautia/Dipsacus,Knautia
Plantago media/P. montana,Plantago
Pistacia lentiscus,Pistacia
Saxifraga paniculata-type,Saxifraga
Sempervivum,Sempervivum
Streptopus amplexifolius,Streptopus
Vincetoxicum,Vincetoxicum
Xeranthemum,Xeranthemum
Myosotis arvensis-type,Myosotis
Lotus corniculatus,Lotus
Poterium,Poterium
Rumex aquaticus,Rumex
cf. Avena,Avena
Hordeum/Secale,Hordeum
Tilia undiff.,Tilia
Arctostaphylos uva-ursi-type,Arctostaphylos
Bambusa-type,Bambusa
Bruckenthalia-type,Erica
Cedrus-type,Cedrus
Chamaenerion,Chamaenerion
Coniferae-type,undiff
Geranium-type,Geranium
Juglandaceae-type,Juglandaceae
Magnolia-type,Magnolia
Podocarpus-type,Podocarpus
Rumex cf. R. alpinus,Rumex
Sileneae,Caryophyllaceae
Sorbus aria-type,Sorbus
Tsuga diversifolia-type,Tsuga
Tsuga-type,Tsuga
Buphthalmum,Buphthalmum
Geum montanum-type,Geum
Holosteum umbellatum,Holosteum
Ligusticum mutellinoides-type,Ligusticum
Minuartia verna-type,Minuartia
Moehringia-type,Moehringia
Turgenia latifolia,Turgenia
Knautia arvensis-type,Knautia
Normapolles,undiff
Potentilla/Comarum,Potentilla/Comarum
Scleranthus annuus-type,Scleranthus
Sorbus torminalis,Torminalis
Athamanta cretensis,Athamanta
Lonicera alpigena,Lonicera
Coriaria,Coriaria
Cyperus capitatus,Cyperus
Gentiana verna,Gentiana
Ranunculus lanuginosus,Ranunculus
Stellaria holostea-type,Stellaria
Cistus albidus-type,Cistus
Cotinus-type,Cotinus
Fraxinus angustifolia-type,Fraxinus
Plantago lagopus-type,Plantago
Quercus (deciduous-type),Quercus
Quercus (evergreen-type),Quercus
Teucrium-type,Teucrium
Anthemideae,Asteraceae
Crepis,Crepis
Myrrhis-type,Myrrhis
Parnassia-type,Parnassia
Hypericum elodes,Hypericum
Atropa belladonna,Atropa
Borago,Borago
Spartium,Spartium
Viola tricolor,Viola
Calystegia sepium-type,Calystegia
Dioscorea,Dioscorea
Plantago pro parte,Plantago
Ammi,Ammi
Atriplex,Atriplex
Urticalean Rosids,undiff
Rosaceae (type A),Rosaceae
Rosaceae (type B),Rosaceae
Androsace alpina-type,Androsace
Chrysosplenium undiff.,Chrysosplenium
Narcissus pseudonarcissus-type,Narcissus
Vicia/Lathyrus-type,Vicia
Helleborus viridis-type,Helleborus
Narcissus-type,Narcissus
Homogyne-type,Homogyne
Tozzia alpina,Tozzia
Claytonia arctica,Claytonia
Claytonia undiff.,Claytonia
Pinus strobus-type,Pinus
Thuja plicata-type,Thuja
Sphaeralcea-type,Sphaeralcea
Cannabaceae cf. Humulus,Cannabaceae
cf. Fraxinus,Fraxinus
cf. Phacelia,Phacelia
Ranunculaceae cf. Aconitum,Ranunculaceae
Rosaceae cf. Adenostoma,Rosaceae
Betula (>20 µm),Betula
Betula (<20 µm),Betula
Acer cf. A. glabrum,Acer
Plectritis,Plectritis
Quercus garryana,Quercus
Asteroideae pro parte,Asteraceae
Caryophyllaceae pro parte,Caryophyllaceae
Euphorbia cf. E. palustris,Euphorbia
Fabaceae pro parte,Fabaceae
Lamiaceae pro parte,Lamiaceae
Liliaceae pro parte,Liliaceae
Melampyrum pratense,Melampyrum
Poaceae pro parte,Poaceae
Ranunculaceae pro parte,Ranunculaceae
Rosaceae pro parte,Rosaceae
Oxytropis-type,Oxytropis
Spermatophyta undiff. (upland herbs),undiff
Gentiana lutea,Gentiana
Hedera-type,Araliaceae
Betula sect. Apterocaryon-type,Betula
Rumex/Oxyria-type,Rumex
Ulmus sp.,Ulmus
Betula papyrifera,Betula
Morus rubra,Morus
Pinus resinosa,Pinus
Centaurea cf. C. cyanus-type,Centaurea
Centaurea cf. C. nigra-type,Centaurea
Centaurea cf. C. scabiosa-type,Centaurea
cf. Acorus,Acorus
cf. Alchemilla,Alchemilla
cf. Armeria (type A),Armeria
cf. Cedrus,Cedrus
cf. Centaurium,Centaurium
cf. Daphne,Daphne
cf. Epilobium,Epilobium
cf. Euphorbia,Euphorbia
cf. Lonicera,Lonicera
cf. Myrtus,Myrtus
cf. Olea,Olea
cf. Persicaria amphibia,Persicaria
cf. Polygonum,Polygonum
cf. Succisa,Succisa
cf. Viscum,Viscum
Berlandiera-type,Berlandiera
Bumelia,Sideroxylon
Cecropia,Cecropia
cf. Bocconia,Bocconia
cf. Viola,Viola
Meliaceae/Sapotaceae undiff.,Meliaceae
Myrsine,Myrsine
Pinus clausa-type,Pinus
Brassicaceae cf. Brassica,Brassicaceae
cf. Eriogonum,Eriogonum
cf. Phacelia hastata,Phacelia
cf. Sambucus,Sambucus
Rhus/Toxicodendron cf. T. radicans,Rhus
Campanula aparinoides-type,Campanula
Cannabis sativa-type,Cannabis
Agrimonia-type,Agrimonia
Andromeda polifolia,Andromeda
Arnica-type,Arnica
Sison amomum,Sison
Sium latifolium-type,Sium
Torilis nodosa,Torilis
Trinia glauca,Trinia
Koenigia alaskana,Koenigia
cf. Descurainia,Descurainia
Comandra,Comandra
Lilium philadelphicum-type,Lilium
Lysimachia quadriflora-type,Lysimachia
Pilea-type,Pilea
Viscaceae sensu stricto,Viscaceae
Plantago/Thalictrum,Plantago
Ribes aureum,Ribes
Boerhavia,Boerhavia
Claytonia sarmentosa,Claytonia
Claytoniella vassilievii,Montia
cf. Ceanothus velutinus,Ceanothus
cf. Scrophulariaceae,Scrophulariaceae
Combretaceae/Melastomataceae,Combretaceae
Styloceras,Styloceras
Viscaceae sensu stricto undiff.,Viscaceae
Alnus rhombifolia-type,Alnus
Berberis-type,Berberis
Fraxinus latifolia-type,Fraxinus
Phlox-type,Phlox
Triantha glutinosa,Triantha
Parthenocissus vitacea,Parthenocissus
Boehmeria,Boehmeria
Dracocephalum-type,Dracocephalum
Prunus/Amelanchier,Prunus
Trixis,Trixis
cf. Filipendula,Filipendula
cf. Sorbus,Sorbus
Ulex/Cytisus sect. Spartopsis,Ulex
cf. Ruta,Ruta
cf. Veronica,Veronica
Lamiaceae (hexacolpate),Lamiaceae
Lamiaceae (tricolpate),Lamiaceae
Rumex cf. R. hydrolapathum,Rumex
Araceae-type,Araceae
Picea rubens-type,Picea
Campanula/Jasione,Campanula
Acer rubrum-type,Acer
Iva-type,Iva
Magnolia virginiana-type,Magnolia
Rhamnus/Frangula,Rhamnus
Convallaria-type,Convallaria
Dioscorea communis,Dioscorea
Lonicera nigra,Lonicera
Saxifraga hirsuta-type,Saxifraga
Silaum silaus,Silaum
Linum undiff.,Linum
Lobelia-type,Lobelia
Lycopus/Mentha,Lycopus/Mentha
Myricaria germanica-type,Myricaria
Cerastium fontanum,Cerastium
Nicotiana,Nicotiana
Meum athamanticum,Meum
Colchicum-type,Colchicum
Parthenocissus-type,Parthenocissus
Pinus rigida,Pinus
Acer saccharum/A. nigrum,Acer
Acer spicatum-type,Acer
cf. Verbascum,Verbascum
Physocarpus,Physocarpus
Pinus rigida-type,Pinus
Rhododendron subsect. Ledum/Chamaedaphne,Rhododendron
Taxodium-type,Taxodium
Taxus-type,Taxus
Acer sp.,Acer
cf. Parthenocissus,Parthenocissus
Ptelea trifoliata,Ptelea
Cucurbita,Cucurbita
Calystegia-type,Calystegia
Cornus mas/C. suecica,Cornus
Ericales (tetrad),undiff
Sium-type,Sium
Acer campestre,Acer
Anthriscus caucalis,Anthriscus
Brassicaceae-type,Brassicaceae
cf. Sedum,Sedum
Hypericum undiff.,Hypericum
Sagina cf. S. nodosa,Sagina
Sedum/Rhodiola cf. R. rosea,Sedum
Sorbus aria,Aria
Aethusa cynapium,Aethusa
Agrostemma,Agrostemma
Antennaria-type,Antennaria
Arnica,Arnica
Bellidiastrum-type,Bellidiastrum
Carum carvi-type,Carum
Chaerophyllum,Chaerophyllum
Chrysanthemum-type,Chrysanthemum
Conium maculatum,Conium
Liliaceae-type undiff.,Liliaceae
Pastinaca sativa,Pastinaca
Peucedanum palustre,Thysselinum
Polemonium-type,Polemonium
Ranunculus flammula,Ranunculus
Scandix pecten-veneris,Scandix
Silene viscaria-type,Silene
Swertia perennis,Swertia
Torilis japonica,Torilis
Buglossoides arvensis,Buglossoides
Eryngium campestre,Eryngium
Plantago-type,Plantago
Acacia-type,Acacia
Rhexia,Rhexia
Minuartia,Minuartia
Chelidonium-type,Chelidonium
Orthilia,Orthilia
Scleranthus-type,Scleranthus
Cichorioideae-type,Asteraceae
Digitalis purpurea-type,Digitalis
Erica ciliaris-type,Erica
Poaceae (annulus >10 µm),Poaceae
Rumex sanguineus-type,Rumex
Solidago virgaurea-type,Solidago
Anagallis tenella,Lysimachia
Myosotis arvensis,Myosotis
Poaceae (<37 µm),Poaceae
Hippocastanoideae undiff.,Sapindaceae
Meliaceae undiff.,Meliaceae
Crataegus monogyna,Crataegus
Plantago tenuiflora,Plantago
Umbilicus rupestris,Umbilicus
Vicia sylvatica,Vicia
Anemone alpina,Anemone
Chaerophyllum-type,Chaerophyllum
Gentiana-type,Gentiana
Peucedanum,Peucedanum
Plantago montana,Plantago
Polygala vulgaris-type,Polygala
Ranunculus aconitifolius,Ranunculus
Seseli,Seseli
Homogyne alpina,Homogyne
Xanthium spinosum-type,Xanthium
Meum-type,Meum
Plantago atrata,Plantago
Pleurospermum-type,Pleurospermum
Pseudofumaria lutea-type,Pseudofumaria
Staphylea pinnata,Staphylea
Succisa pratensis-type,Succisa
Trachycarpus fortunei,Trachycarpus
Viola canina-type,Viola
Berula erecta,Berula
Galanthus-type,Galanthus
Matthiola-type,Matthiola
Rubus fruticosus,Rubus
Aster/Achillea-type,Aster/Achillea
Armeria (type A),Armeria
Armeria (type B),Armeria
cf. Digitalis,Digitalis
Trifolium undiff.,Trifolium
"Betula/Alnus/Corylus/Myrica (type 114, HdV)",Betulaceae/Myricaceae
Malva sylvestris-type,Malva
Pinus pinaster,Pinus
Quercus pyrenaica-type,Quercus
cf. Hordeum,Hordeum
cf. Juncus,Juncus
Ammi-type,Ammi
Anemone hortensis-type,Anemone
Asparagus,Asparagus
Asphodelus fistulosus,Asphodelus
Bituminaria bituminosa,Bituminaria
Borago officinalis,Borago
Chamaerops humilis,Chamaerops
Dorycnium,Lotus
Fedia cornucopiae,Fedia
Ficus carica,Ficus
Gladiolus-type,Gladiolus
Gypsophila arrostii,Gypsophila
Helleborus viridis,Helleborus
Ornithopus,Ornithopus
Rumex scutatus-type,Rumex
Saxifraga tridactylitis-type,Saxifraga
Simethis planifolia,Simethis
Smyrnium-type,Smyrnium
Tuberaria,Tuberaria
Urtica membranacea-type,Urtica
Claytonia-type,Claytonia
Pinus subg. Pinus (large),Pinus
Pinus subg. Pinus (small),Pinus
Planera,Planera
Cassiope tetragona-type,Cassiope
Empetrum nigrum-type,Empetrum
Astrantia,Astrantia
Bartsia,Bartsia
Gnaphalium,Gnaphalium
Pedicularis palustris,Pedicularis
Ribes alpinum,Ribes
Silene vulgaris,Silene
Veratrum album,Veratrum
Centaurea solstitialis,Centaurea
Radiola linoides,Radiola
Nonea,Nonea
Orlaya,Orlaya
Pulmonaria obscura,Pulmonaria
Alkanna,Alkanna
Lilium-type,Lilium
Daphne-type,Daphne
Gentiana purpurea-type,Gentiana
Globularia,Globularia
Humulus/Urtica,Humulus
Myrtus-type,Myrtus
Rubus fruticosus-type,Rubus
Vicia faba-type,Vicia
Cistus ladanifer-type,Cistus
Gentiana verna-type,Gentiana
Glyceria,Glyceria
Hordelymus,Hordelymus
Hordeum/Triticum-type,Hordeum
Thymus/Mentha-type,Thymus/Mentha
cf. Armeria,Armeria
cf. Centaurea nigra-type,Centaurea
cf. Platanus,Platanus
cf. Sedum-type,Sedum
Colchicum autumnale-type,Colchicum
Polygonum oxyspermum,Polygonum
Gentianella-type,Gentianella
Primula integrifolia-type,Primula
Anthemis-type (small),Anthemis
Apium nodiflorum,Helosciadium
Asphodelus albus,Asphodelus
Carum verticillatum,Trocdaris
Chaerophyllum temulum,Chaerophyllum
Colchicum montanum,Colchicum
Cytisus grandiflorus,Cytisus
Dianthus lusitanus-type,Dianthus
Fraxinus angustifolia,Fraxinus
Fritillaria lusitanica,Fritillaria
Gagea nevadensis,Gagea
Gentiana lutea/G. pneumonanthe,Gentiana
Halimium/Tuberaria,Halimium
Laserpitium,Laserpitium
Lavandula-type,Lavandula
Lythrum undiff.,Lythrum
Minuartia recurva,Minuartia
Narcissus bulbocodium,Narcissus
Paronychia polygonifolia-type,Paronychia
Pedicularis sylvatica,Pedicularis
Physospermum cornubiense,Physospermum
Pimpinella saxifraga-type,Pimpinella
Plantago coronopus sensu stricto,Plantago
Plantago subulata-type,Plantago
Reseda/Sesamoides,Reseda
Rhinanthus/Veronica,Rhinanthus
Selinum carvifolia,Selinum
Seseli libanotis-type,Seseli
Silene ciliata-type,Silene
Silene foetida-type,Silene
Torilis arvensis-type,Torilis
Trinia glauca-type,Trinia
Halimium-type,Halimium
Hedysarum cf. H. hedysaroides,Hedysarum
Vaccinium myrtillus,Vaccinium
Centaurea stoebe,Centaurea
cf. Convolvulus,Convolvulus
Juglandaceae,Juglandaceae
Knautia-type,Knautia
Paris-type,Paris
Trifolium arvense,Trifolium
Valeriana tripteris,Valeriana
Ephedra alata-type,Ephedra
Ephedra sp.,Ephedra
Polygonum aviculare/Bistorta officinalis-type,Polygonum
Rubiaceae (hexacolpate),Rubiaceae
cf. Trollius europaeus,Trollius
Empetrum hermaphroditum,Empetrum
Erica cinerea,Erica
Faboideae undiff.,Faboidea
Geum cf. G. rivale,Geum
Geum cf. G. urbanum,Geum
Hyacinthoides-type,Hyacinthoides
Lotus cf. L. corniculatus,Lotus
Lotus pedunculatus-type,Lotus
Saxifraga cf. S. cespitosa,Saxifraga
Ranunculus sceleratus/R. repens,Ranunculus
Silene nutans,Silene
Teucrium chamaedrys,Teucrium
Lycopus europaeus,Lycopus
Conium maculatum-type,Conium
Pimpinella saxifraga,Pimpinella
Viscum album sensu lato,Viscum
Abies undiff.,Abies
Centaurium pulchellum,Centaurium
Chaerophyllum hirsutum,Chaerophyllum
Gratiola officinalis,Gratiola
Onobrychis viciifolia,Onobrychis
Torilis,Torilis
Aethusa cynapium-type,Aethusa
Carum,Carum
Caucalis platycarpos,Caucalis
Centaurium pulchellum-type,Centaurium
Foeniculum vulgare,Foeniculum
Meum athamanticum-type,Meum
Monotropa hypopitys,Hypopitys
Peucedanum palustre-type,Peucedanum
Pleurospermum austriacum-type,Pleurospermum
Ruta graveolens,Ruta
Scrophulariaceae pro parte,Scrophulariaceae
Torilis japonica-type,Torilis
Aphanes,Aphanes
Ballota,Ballota
Datura stramonium,Datura
Descurainia sophia,Descurainia
Microrrhinum minus,Chaenorhinum
Pisum sativum,Lathyrus
Ephedra strobilacea-type,Ephedra
Apium inundatum-type,Apium
Corydalis pumila-type,Corydalis
Eryngium campestre-type,Eryngium
Ornithogalum umbellatum-type,Ornithogalum
Pedicularis verticillata-type,Pedicularis
Teucrium chamaedrys-type,Teucrium
Turgenia latifolia-type,Turgenia
Viola tricolor-type,Viola
Berula erecta-type,Berula
Lythrum portula-type,Lythrum
Agrimonia eupatoria-type,Agrimonia
Aphanes arvensis-type,Aphanes
Ballota group,Ballota
Descurainia sophia-type,Descurainia
Eupatorium cannabinum-type,Eupatorium
Impatiens noli-tangere,Impatiens
Lonicera periclymenum-type,Lonicera
Mercurialis undiff.,Mercurialis
Sagina nodosa group,Sagina
Silene viscaria,Viscaria
Urtica/Parietaria,Urtica/Parietaria
Vicia-type sensu stricto,Vicia
Alchemilla cf. A. glabra,Alchemilla
cf. Rhinanthus,Rhinanthus
Helianthemum cf. H. canum,Helianthemum
Penthorum sedoides,Penthorum
Vicia cf. V. cracca,Vicia
Bromus,Bromus
Plantago maritima/P. alpina,Plantago
Polemonium boreale,Polemonium
Trifolium striatum-type,Trifolium
Quercus suber,Quercus
Bupleurum ranunculoides,Bupleurum
Pulmonaria officinalis,Pulmonaria
Thymus,Thymus
cf. Sambucus nigra,Sambucus
cf. Sambucus racemosa,Sambucus
Erica cf. E. tetralix,Erica
cf. Cirsium,Cirsium
cf. Lotus,Lotus
cf. Papaver,Papaver
cf. Stellaria,Stellaria
Persicaria cf. P. maculosa,Persicaria
Pinus-type,Pinus
Artemisia campestris-type,Artemisia
Artemisia undiff.,Artemisia
cf. Fabaceae,Fabaceae
cf. Hippophae rhamnoides,Hippophae
Rubus idaeus-type,Rubus
Hypericum calycinum-type,Hypericum
Sedum acre,Sedum
Rosaceae (trees) undiff.,Rosaceae
Trollius-type,Trollius
Viburnum cf. V. opulus,Viburnum
cf. Frangula,Frangula
Fallopia cf. F. convolvulus,Fallopia
Micranthes nivalis/M. tenuis,Micranthes
Rubus cf. R. saxatilis,Rubus
Polygonum aviculare/Bistorta officinalis,Polygonum
Sarcopoterium-type,Sarcopoterium
Pistacia terebinthus,Pistacia
Polygonoideae pro parte,Calligonum
Alchemilla group,Alchemilla
Genista group,Genista
Liliaceae sensu lato,Liliaceae
Lomelosia argentea-type,Lomelosia
Ostrya/Carpinus betulus-type,Ostrya
Rhinanthus group,Rhinanthus
Sorbus group,Sorbus
Corrigiola litoralis-type,Corrigiola
Echium vulgare-type,Echium
Erica australis-type,Erica
Erica umbellata-type,Erica
Erica undiff.,Erica
Geranium molle-type,Geranium
Hypecoum,Hypecoum
Melampyrum-type,Melampyrum
Montia fontana-type,Montia
Trollius europaeus-type,Trollius
Arenaria serpyllifolia-type,Arenaria
Blackstonia perfoliata-type,Blackstonia
Circaea lutetiana-type,Circaea
Corrigiola telephiifolia-type,Corrigiola
Daucus carota-type,Daucus
Dipsacus fullonum-type,Dipsacus
Erodium cicutarium-type,Erodium
Filipendula vulgaris-type,Filipendula
Humulus lupulus-type,Humulus
Ligustrum vulgare-type,Ligustrum
Limonium humile-type,Limonium
Moehringia trinervia-type,Moehringia
Phillyrea angustifolia-type,Phillyrea
Pinguicula vulgaris-type,Pinguicula
Sagina procumbens-type,Sagina
Crocus vernus,Crocus
Smyrnium,Smyrnium
Reseda-type,Reseda
Ranunculus glacialis-type,Ranunculus
Silene cf. S. acaulis,Silene
Aconitum lycoctonum subsp. septentrionale,Aconitum
cf. Galeopsis,Galeopsis
cf. Oxytropis,Oxytropis
Festuca-type,Festuca
Polygonum oxyspermum-type,Polygonum
Secale (primitive),Secale
Triticum spelta-type,Triticum
cf. Rhamnus,Rhamnus
Poaceae (>40 µm),Poaceae
Helianthus-type,Helianthus
Solidago-type/Saussurea-type,Solidago
Ceratocephala-type,Ceratocephala
Filago,Filago
Psylliostachys spicata-type,Psylliostachys
Gentiana punctata,Gentiana
Geum rivale,Geum
Ericaceae cf. Cassiope,Ericaceae
cf. Maianthemum,Maianthemum
cf. Limosella aquatica,Limosella
Artemisia norvegica-type,Artemisia
cf. Helianthemum,Helianthemum
Poaceae (annulus 8-10 µm),Poaceae
Saxifraga cernua/S. rivularis,Saxifraga
Carum-type,Carum
Corydalis cava-type,Corydalis
Lavandula,Lavandula
cf. Rhamnaceae,Rhamnaceae
Paronychia/Herniaria-type,Paronychia
Polygonaceae (excluding Rumex),Polygonaceae
Ranunculaceae cf. Anemone/Caltha,Ranunculaceae
Blackstonia,Blackstonia
Erica ciliaris,Erica
Oplopanax,Oplopanax
Agrostis,Agrostis
Araceae undiff.,Araceae
Chimaphila,Chimaphila
Poa,Poa
Chamaerops,Chamaerops
Draba-type,Draba
Ephedra cf. E. fragilis,Ephedra
Falcaria,Falcaria
Pinus halepensis,Pinus
Radiola,Radiola
Agoseris-type,Agoseris
Ostrya/Carpinus-type,Ostrya
Corrigiola litoralis,Corrigiola
Cyclamen purpurascens,Cyclamen
Foeniculum-type,Foeniculum
Adenostyles alliariae,Adenostyles
Anemone nemorosa group,Anemone
Anthemis arvensis-type,Anthemis
cf. Androsace,Androsace
Gypsophila repens,Gypsophila
Petasites hybridus-type,Petasites
Ranunculus acris/R. flammula/R. sceleratus group,Ranunculus
Senecio/Aster,Senecio
Androsace elongata-type,Androsace
Ribes uva-crispa,Ribes
Tripolium pannonicum subsp. tripolium-type,Tripolium
Apiaceae (apiculate),Apiaceae
Apiaceae (coarse reticulate),Apiaceae
Apiaceae (large),Apiaceae
"Apiaceae (medium, slender)",Apiaceae
Apiaceae (small),Apiaceae
"Ericaceae (large, round)",Ericaceae
"Ericaceae (large, triangular)",Ericaceae
"Ericaceae (medium, soccer ball)",Ericaceae
"Ericaceae (small, round)",Ericaceae
"Ericaceae (small, triangular)",Ericaceae
Linnaea,Linnaea
Betula (large),Betula
Abies sp.,Abies
Picea sp.,Picea
Salix sp.,Salix
Taxaceae,Taxaceae
Chamaecrista,Chamaecrista
Maclura-type,Maclura
Coptis trifolia,Coptis
