taxon_name,level_6
Centaurea cf. C. scabiosa-type,Centaurea
cf. Acorus,Acorus
cf. Alchemilla,Alchemilla
cf. Armeria (type A),Armeria
cf. Cedrus,Cedrus
cf. Centaurium,Centaurium
cf. Daphne,Daphne
cf. Epilobium,Epilobium
cf. Euphorbia,Euphorbia
cf. Lonicera,Lonicera
cf. Myrtus,Myrtus
cf. Olea,Olea
cf. Persicaria amphibia,Persicaria
cf. Polygonum,Polygonum
cf. Succisa,Succisa
cf. Viscum,Viscum
cf. Viola,Viola
Agrimonia-type,Agrimonia
Arnica-type,Arnica
Sison amomum,Sison
Sium latifolium-type,Sium
Torilis nodosa,Torilis
Trinia glauca,Trinia
Claytonia sarmentosa,Claytonia
Claytoniella vassilievii,Montia
Betula humilis,Betula
cf. Filipendula,Filipendula
cf. Sorbus,Sorbus
Ulex/Cytisus sect. Spartopsis,Ulex
cf. Ruta,Ruta
Lamiaceae (hexacolpate),Lamiaceae
Lamiaceae (tricolpate),Lamiaceae
Psylliostachys spicata,Psylliostachys
Rumex cf. R. hydrolapathum,Rumex
Betula cf. B. fruticosa,Betula
Betula cf. B. pendula,Betula
Alnus subg. Alnobetula,Alnus
Campanula/Jasione,Campanula
Zygophyllum,Zygophyllum
Rhamnus/Frangula,Rhamnus
Convallaria-type,Convallaria
Dioscorea communis,Dioscorea
Lonicera nigra,Lonicera
Maianthemum bifolium,Maianthemum
Saxifraga hirsuta-type,Saxifraga
Silaum silaus,Silaum
Scorzonera-type,Scorzonera
Linum undiff.,Linum
Lycopus/Mentha,Lycopus/Mentha
Myricaria germanica-type,Myricaria
Cerastium fontanum,Cerastium
Narthecium-type,Narthecium
Aesculus hippocastanum,Aesculus
Nicotiana,Nicotiana
Meum athamanticum,Meum
Colchicum-type,Colchicum
Patrinia,Patrinia
Ulmus undiff.,Ulmus
Calystegia-type,Calystegia
Cornus mas/C. suecica,Cornus
Ericales (tetrad),undiff
Sium-type,Sium
Acer campestre,Acer
Anthriscus caucalis,Anthriscus
Brassicaceae-type,Brassicaceae
cf. Sedum,Sedum
Hypericum undiff.,Hypericum
Polemonium caeruleum,Polemonium
Sagina cf. S. nodosa,Sagina
Sedum/Rhodiola cf. R. rosea,Sedum
Sorbus aria,Aria
Aethusa cynapium,Aethusa
Agrostemma,Agrostemma
Antennaria-type,Antennaria
Arnica,Arnica
Bellidiastrum-type,Bellidiastrum
Carum carvi-type,Carum
Chaerophyllum,Chaerophyllum
Chrysanthemum-type,Chrysanthemum
Conium maculatum,Conium
Inula,Inula
Liliaceae-type undiff.,Liliaceae
Pastinaca sativa,Pastinaca
Peucedanum palustre,Thysselinum
Polemonium-type,Polemonium
Primula veris-type,Primula
Ranunculus flammula,Ranunculus
Scandix pecten-veneris,Scandix
Silene viscaria-type,Silene
Swertia perennis,Swertia
Torilis japonica,Torilis
Buglossoides arvensis,Buglossoides
Eryngium campestre,Eryngium
Myricaria-type,Myricaria
Abies sibirica,Abies
Alnus hirsuta-type,Alnus
Aquilegia undiff.,Aquilegia
Bergenia crassifolia,Bergenia
Betula fruticosa,Betula
Cotoneaster,Cotoneaster
Illecebrum-type,Illecebrum
Iris germanica-type,Iris
Pedicularis oederi-type,Pedicularis
Rumex subg. Acetosa/Oxyria,Rumex
Saxifraga hirsuta,Saxifraga
Solanum dulcamara-type,Solanum
Minuartia,Minuartia
Chelidonium-type,Chelidonium
Orthilia,Orthilia
Scleranthus-type,Scleranthus
Cichorioideae-type,Asteraceae
Digitalis purpurea-type,Digitalis
Erica ciliaris-type,Erica
Lythrum salicaria-type,Lythrum
Poaceae (annulus >10 µm),Poaceae
Rumex sanguineus-type,Rumex
Solidago virgaurea-type,Solidago
Anagallis tenella,Lysimachia
Myosotis arvensis,Myosotis
Poaceae (<37 µm),Poaceae
Acanthaceae,Acanthaceae
Adenophora,Adenophora
Alangium,Alangium
Aphanamixis-type,Aphanamixis
Aporosa,Aporosa
Biebersteinia,Biebersteinia
Bignoniaceae undiff.,Bignoniaceae
Catalpa,Catalpa
Engelhardia,Engelhardia
Eurya-type,Eurya
Garcinia,Garcinia
Gesneriaceae,Gesneriaceae
Hippocastanoideae undiff.,Sapindaceae
Illicium,Illicium
Lauraceae,Lauraceae
Lobelioideae,Campanulaceae
Magnoliaceae,Magnoliaceae
Melastomataceae,Melastomataceae
Meliaceae undiff.,Meliaceae
Morina,Morina
Phyllanthus,Phyllanthus
Platycarya,Platycarya
Polygonum sp.,Polygonum
Pseudolarix,Pseudolarix
Quercus (evergreen),Quercus
Reevesia,Reevesia
Salicaceae undiff.,Salicaceae
Schima-type,Schima
Schisandra,Schisandra
Styracaceae,Styracaceae
Tetracentron,Tetracentron
Tournefortia,Tournefortia
Tsuga dumosa,Tsuga
Alnus viridis subsp. fruticosa-type,Alnus
Pinus pumila,Pinus
Crataegus monogyna,Crataegus
Plantago tenuiflora,Plantago
Umbilicus rupestris,Umbilicus
Vicia sylvatica,Vicia
Anemone alpina,Anemone
Chaerophyllum-type,Chaerophyllum
Gentiana-type,Gentiana
Peucedanum,Peucedanum
Plantago montana,Plantago
Polygala vulgaris-type,Polygala
Ranunculus aconitifolius,Ranunculus
Seseli,Seseli
Homogyne alpina,Homogyne
Xanthium spinosum-type,Xanthium
Meum-type,Meum
Oenanthe fistulosa-type,Oenanthe
Plantago atrata,Plantago
Pleurospermum-type,Pleurospermum
Pseudofumaria lutea-type,Pseudofumaria
Rumex alpinus-type,Rumex
Scabiosa columbaria-type,Scabiosa
Staphylea pinnata,Staphylea
Succisa pratensis-type,Succisa
Trachycarpus fortunei,Trachycarpus
Tribulus terrestris,Tribulus
Viola canina-type,Viola
Berula erecta,Berula
Galanthus-type,Galanthus
Matthiola-type,Matthiola
Artemisia herba-alba-type,Artemisia
Artemisia vulgaris-type,Artemisia
Brassica-type,Brassica
Cotinus coggygria,Cotinus
Loranthus,Loranthus
Onosma-type,Onosma
Paliurus,Paliurus
Ranunculus repens-type,Ranunculus
Ranunculus sceleratus-type,Ranunculus
Rubus fruticosus,Rubus
Scrophularia/Verbascum,Scrophularia
Symphytum-type,Symphytum
Thymus/Mentha,Thymus/Mentha
Adonis,Adonis
Aster/Achillea-type,Aster/Achillea
Armeria (type A),Armeria
Armeria (type B),Armeria
cf. Digitalis,Digitalis
cf. Geum,Geum
Glaux,Astragalus
Trifolium undiff.,Trifolium
"Betula/Alnus/Corylus/Myrica (type 114, HdV)",Betulaceae/Myricaceae
Malva sylvestris-type,Malva
Pinus pinaster,Pinus
Quercus pyrenaica-type,Quercus
cf. Hordeum,Hordeum
Acanthus,Acanthus
Ammi-type,Ammi
Anemone hortensis-type,Anemone
Asparagus,Asparagus
Asphodelus fistulosus,Asphodelus
Bituminaria bituminosa,Bituminaria
Borago officinalis,Borago
Chamaerops humilis,Chamaerops
Dorycnium,Lotus
Fedia cornucopiae,Fedia
Ficus carica,Ficus
Gladiolus-type,Gladiolus
Gypsophila arrostii,Gypsophila
Helleborus viridis,Helleborus
Ornithopus,Ornithopus
Phlomis,Phlomis
Rumex scutatus-type,Rumex
Saxifraga tridactylitis-type,Saxifraga
Sideritis,Sideritis
Simethis planifolia,Simethis
Smyrnium-type,Smyrnium
Tamarix,Tamarix
Tuberaria,Tuberaria
Urtica membranacea-type,Urtica
Urtica pilulifera,Urtica
Zelkova,Zelkova
Planera,Planera
Aruncus,Aruncus
Astrantia,Astrantia
Bartsia,Bartsia
Filipendula ulmaria,Filipendula
Gnaphalium,Gnaphalium
Pedicularis palustris,Pedicularis
Ribes alpinum,Ribes
Silene vulgaris,Silene
Veratrum album,Veratrum
Ailanthus,Ailanthus
Centaurea solstitialis,Centaurea
Centaurium-type,Centaurium
Limonium-type,Limonium
Radiola linoides,Radiola
Consolida,Delphinium
Nonea,Nonea
Orlaya,Orlaya
Pulmonaria obscura,Pulmonaria
Alkanna,Alkanna
Cynoglossum-type,Cynoglossum
Jurinea-type,Jurinea
Lilium-type,Lilium
Daphne-type,Daphne
Gentiana purpurea-type,Gentiana
Globularia,Globularia
Humulus/Urtica,Humulus
Gentianella tenella-type,Gentianella
Myrtus-type,Myrtus
Rubus fruticosus-type,Rubus
Vicia faba-type,Vicia
Cistus ladanifer-type,Cistus
Colchicum,Colchicum
Gentiana verna-type,Gentiana
Glyceria,Glyceria
Hordelymus,Hordelymus
Hordeum/Triticum-type,Hordeum
Thymus/Mentha-type,Thymus/Mentha
cf. Armeria,Armeria
cf. Centaurea nigra-type,Centaurea
cf. Platanus,Platanus
cf. Sedum-type,Sedum
Colchicum autumnale-type,Colchicum
Polygonum oxyspermum,Polygonum
Gentianella-type,Gentianella
Primula integrifolia-type,Primula
Angelica archangelica-type,Angelica
Angelica palustris-type,Angelica
Anthemis-type (small),Anthemis
Apium nodiflorum,Helosciadium
Asphodelus albus,Asphodelus
Carum verticillatum,Trocdaris
Chaerophyllum temulum,Chaerophyllum
Colchicum montanum,Colchicum
Cytisus grandiflorus,Cytisus
Dianthus lusitanus-type,Dianthus
Filago-type,Filago
Fraxinus angustifolia,Fraxinus
Fritillaria lusitanica,Fritillaria
Gagea nevadensis,Gagea
Gentiana lutea/G. pneumonanthe,Gentiana
Halimium/Tuberaria,Halimium
Laserpitium,Laserpitium
Lavandula-type,Lavandula
Lythrum undiff.,Lythrum
Minuartia recurva,Minuartia
Narcissus bulbocodium,Narcissus
Paronychia polygonifolia-type,Paronychia
Pedicularis sylvatica,Pedicularis
Physospermum cornubiense,Physospermum
Pimpinella saxifraga-type,Pimpinella
Plantago coronopus sensu stricto,Plantago
Plantago subulata-type,Plantago
Reseda/Sesamoides,Reseda
Rhinanthus/Veronica,Rhinanthus
Sanguisorba officinalis-type,Sanguisorba
Selinum carvifolia,Selinum
Seseli libanotis-type,Seseli
Silaum silaus-type,Silaum
Silene ciliata-type,Silene
Silene foetida-type,Silene
Torilis arvensis-type,Torilis
Trinia glauca-type,Trinia
Halimium-type,Halimium
Hedysarum cf. H. hedysaroides,Hedysarum
Vaccinium myrtillus,Vaccinium
Centaurea stoebe,Centaurea
cf. Convolvulus,Convolvulus
Knautia-type,Knautia
Muscari-type,Muscari
Paris-type,Paris
Matthiola,Matthiola
Trifolium arvense,Trifolium
Valeriana tripteris,Valeriana
Ephedra alata-type,Ephedra
Ephedra major-type,Ephedra
Ephedra sp.,Ephedra
Haplophyllum,Haplophyllum
Parrotia persica,Parrotia
Polygonum aviculare/Bistorta officinalis-type,Polygonum
Rubiaceae (hexacolpate),Rubiaceae
cf. Trollius europaeus,Trollius
Empetrum hermaphroditum,Empetrum
Erica cinerea,Erica
Faboideae undiff.,Faboidea
Geum cf. G. rivale,Geum
Geum cf. G. urbanum,Geum
Hyacinthoides-type,Hyacinthoides
Lotus cf. L. corniculatus,Lotus
Lotus pedunculatus-type,Lotus
Saxifraga cf. S. cespitosa,Saxifraga
Ranunculus sceleratus/R. repens,Ranunculus
Silene nutans,Silene
Teucrium chamaedrys,Teucrium
Lycopus europaeus,Lycopus
Conium maculatum-type,Conium
Pimpinella saxifraga,Pimpinella
Viscum album sensu lato,Viscum
Abies undiff.,Abies
Centaurium pulchellum,Centaurium
Chaerophyllum hirsutum,Chaerophyllum
Gratiola officinalis,Gratiola
Onobrychis viciifolia,Onobrychis
Torilis,Torilis
Aethusa cynapium-type,Aethusa
Carum,Carum
Caucalis platycarpos,Caucalis
Centaurium pulchellum-type,Centaurium
Foeniculum vulgare,Foeniculum
Gagea-type,Gagea
Meum athamanticum-type,Meum
Monotropa hypopitys,Hypopitys
Peucedanum palustre-type,Peucedanum
Pleurospermum austriacum-type,Pleurospermum
Ruta graveolens,Ruta
Scrophulariaceae pro parte,Scrophulariaceae
Torilis japonica-type,Torilis
Aphanes,Aphanes
Astrantia major-type,Astrantia
Ballota,Ballota
Campanula trachelium-type,Campanula
Datura stramonium,Datura
Descurainia sophia,Descurainia
Kickxia,Kickxia
Microrrhinum minus,Chaenorhinum
Pisum sativum,Lathyrus
Ephedra strobilacea-type,Ephedra
Apium inundatum-type,Apium
Corydalis pumila-type,Corydalis
Eryngium campestre-type,Eryngium
Ornithogalum umbellatum-type,Ornithogalum
Pedicularis verticillata-type,Pedicularis
Teucrium chamaedrys-type,Teucrium
Turgenia latifolia-type,Turgenia
Viola tricolor-type,Viola
Berula erecta-type,Berula
Lythrum portula-type,Lythrum
Agrimonia eupatoria-type,Agrimonia
Aphanes arvensis-type,Aphanes
Ballota group,Ballota
Descurainia sophia-type,Descurainia
Eupatorium cannabinum-type,Eupatorium
Geranium pratense-type,Geranium
Impatiens noli-tangere,Impatiens
Lonicera periclymenum-type,Lonicera
Maianthemum-type,Maianthemum
Mercurialis undiff.,Mercurialis
Narcissus poeticus-type,Narcissus
Sagina nodosa group,Sagina
Silene viscaria,Viscaria
Urtica/Parietaria,Urtica/Parietaria
Vicia-type sensu stricto,Vicia
Mercurialis annua-type,Mercurialis
Alchemilla cf. A. glabra,Alchemilla
cf. Rhinanthus,Rhinanthus
Gentiana nivalis-type,Gentiana
Helianthemum cf. H. canum,Helianthemum
Penthorum sedoides,Penthorum
Vicia cf. V. cracca,Vicia
Bromus,Bromus
Plantago maritima/P. alpina,Plantago
Polemonium boreale,Polemonium
Trifolium striatum-type,Trifolium
Quercus suber,Quercus
Bupleurum ranunculoides,Bupleurum
Pulmonaria officinalis,Pulmonaria
Thymus,Thymus
Anchusa-type,Anchusa
cf. Sambucus nigra,Sambucus
cf. Sambucus racemosa,Sambucus
Erica cf. E. tetralix,Erica
cf. Cirsium,Cirsium
cf. Lotus,Lotus
cf. Papaver,Papaver
cf. Stellaria,Stellaria
Persicaria cf. P. maculosa,Persicaria
Pinus-type,Pinus
Centaurea depressa-type,Centaurea
Glaucium-type,Glaucium
Artemisia campestris-type,Artemisia
Artemisia undiff.,Artemisia
cf. Fabaceae,Fabaceae
cf. Hippophae rhamnoides,Hippophae
Droseraceae,Droseraceae
Rubus idaeus-type,Rubus
Hypericum calycinum-type,Hypericum
Sedum acre,Sedum
cf. Saxifraga oppositifolia-type,Saxifraga
Rosaceae (trees) undiff.,Rosaceae
Trollius-type,Trollius
Viburnum cf. V. opulus,Viburnum
cf. Frangula,Frangula
Fallopia cf. F. convolvulus,Fallopia
Armeria/Limonium,Armeria
Micranthes nivalis/M. tenuis,Micranthes
Rubus cf. R. saxatilis,Rubus
Polygonum aviculare/Bistorta officinalis,Polygonum
Sarcopoterium-type,Sarcopoterium
Pistacia terebinthus,Pistacia
Polygonoideae pro parte,Calligonum
Adonis aestivalis-type,Adonis
Alchemilla group,Alchemilla
Anemone coronaria,Anemone
Arum,Arum
Blackstonia-type,Blackstonia
Ceratonia siliqua,Ceratonia
cf. Phillyrea,Phillyrea
cf. Plantago,Plantago
cf. Pterocarya fraxinifolia,Pterocarya
cf. Ranunculaceae,Ranunculaceae
Dipsacus/Cephalaria,Dipsacus
Genista group,Genista
Ligustrum-type,Ligustrum
Liliaceae sensu lato,Liliaceae
Lomelosia argentea-type,Lomelosia
Ostrya/Carpinus betulus-type,Ostrya
Platanus orientalis,Platanus
Polycnemum,Polycnemum
Ranunculus lanuginosus-type,Ranunculus
Rhinanthus group,Rhinanthus
Salvia-type,Salvia
Sorbus group,Sorbus
Cistus-type,Cistus
Corrigiola litoralis-type,Corrigiola
Echium vulgare-type,Echium
Erica australis-type,Erica
Erica umbellata-type,Erica
Erica undiff.,Erica
Geranium molle-type,Geranium
Hypecoum,Hypecoum
Illecebrum verticillatum-type,Illecebrum
Montia fontana-type,Montia
Trollius europaeus-type,Trollius
Aconitum napellus-type,Aconitum
Arenaria serpyllifolia-type,Arenaria
Blackstonia perfoliata-type,Blackstonia
Circaea lutetiana-type,Circaea
Corrigiola telephiifolia-type,Corrigiola
Daucus carota-type,Daucus
Dipsacus fullonum-type,Dipsacus
Erodium cicutarium-type,Erodium
Filipendula vulgaris-type,Filipendula
Hedera helix-type,Hedera
Humulus lupulus-type,Humulus
Ligustrum vulgare-type,Ligustrum
Limonium humile-type,Limonium
Moehringia trinervia-type,Moehringia
Phillyrea angustifolia-type,Phillyrea
Pinguicula vulgaris-type,Pinguicula
Sagina procumbens-type,Sagina
Viburnum lantana-type,Viburnum
Crocus vernus,Crocus
Smyrnium,Smyrnium
Reseda-type,Reseda
Sanicula-type,Sanicula
Ranunculus glacialis-type,Ranunculus
Silene cf. S. acaulis,Silene
Aconitum lycoctonum subsp. septentrionale,Aconitum
cf. Galeopsis,Galeopsis
cf. Oxytropis,Oxytropis
Festuca-type,Festuca
Secale (primitive),Secale
Triticum spelta-type,Triticum
Poaceae (>40 µm),Poaceae
Solidago-type/Saussurea-type,Solidago
Betula pubescens var. pumila,Betula
Anchusa/Pulmonaria,Anchusa
Anisosciadium-type,Anisosciadium
Aquilegia-type,Aquilegia
Arctium/Jurinea,Arctium
Asperula-type,Asperula
Atractylis-type,Atractylis
Atraphaxis,Atraphaxis
Atriplex-type,Atriplex
Beta-type,Beta
Bongardia,Bongardia
Bunium-type,Bunium
Cephalaria,Cephalaria
Ceratocephala-type,Ceratocephala
cf. Abies,Abies
cf. Acantholimon,Acantholimon
cf. Aconitum,Aconitum
cf. Adonis,Adonis
cf. Astragalus-type,Astragalus
cf. Caucalis,Caucalis
cf. Loranthaceae,Loranthaceae
cf. Papaveraceae,Papaveraceae
cf. Thymelaeaceae,Thymelaeaceae
Cirsium/Gundelia,Cirsium
Cousinia,Cousinia
Cyclamen,Cyclamen
Datisca cannabina,Datisca
Dipsacus-type,Dipsacus
Ferula-type,Ferula
Filago,Filago
Gentiana olivieri-type,Gentiana
Halothamnus-type,Halothamnus
Hammada-type,Hammada
Hedysarum/Ebenus,Hedysarum
Hypericum hirtellum var. assyriacum-type,Hypericum
Inula-type,Inula
Legousia-type,Legousia
Leontice leontopetalum,Leontice
Lomelosia rotata-type,Lomelosia
Malabaila,Grafia
Noaea-type,Noaea
Onopordum-type,Onopordum
Plantago ovata-type,Plantago
Psylliostachys,Psylliostachys
Psylliostachys spicata-type,Psylliostachys
Quercus coccifera-type,Quercus
Ranunculus asiaticus-type,Ranunculus
Rumex cyprius-type,Rumex
Rumex patientia-type,Rumex
Sanicula,Sanicula
Thymelaea,Thymelaea
Turgenia-type,Turgenia
Urtica pilulifera-type,Urtica
Gentiana punctata,Gentiana
Geum rivale,Geum
Ericaceae cf. Cassiope,Ericaceae
cf. Maianthemum,Maianthemum
cf. Limosella aquatica,Limosella
Artemisia norvegica-type,Artemisia
cf. Helianthemum,Helianthemum
Poaceae (annulus 8-10 µm),Poaceae
Saxifraga cernua/S. rivularis,Saxifraga
Carum-type,Carum
Corydalis cava-type,Corydalis
Lavandula,Lavandula
cf. Rhamnaceae,Rhamnaceae
Paronychia/Herniaria-type,Paronychia
Podocarpaceae,Podocarpaceae
Polygonaceae (excluding Rumex),Polygonaceae
Ranunculaceae cf. Anemone/Caltha,Ranunculaceae
Hedysarum hedysaroides,Hedysarum
Delphinium elatum,Delphinium
Silene suecica-type,Silene
Blackstonia,Blackstonia
Erica ciliaris,Erica
Agrostis,Agrostis
Araceae undiff.,Araceae
Chimaphila,Chimaphila
Poa,Poa
Chamaerops,Chamaerops
Draba-type,Draba
Ephedra cf. E. fragilis,Ephedra
Falcaria,Falcaria
Pinus halepensis,Pinus
Radiola,Radiola
Ziziphus,Ziziphus
Corrigiola litoralis,Corrigiola
Cyclamen purpurascens,Cyclamen
Foeniculum-type,Foeniculum
Adenostyles alliariae,Adenostyles
Anemone nemorosa group,Anemone
Anthemis arvensis-type,Anthemis
cf. Androsace,Androsace
Gypsophila repens,Gypsophila
Petasites hybridus-type,Petasites
Primula clusiana-type,Primula
Ranunculus acris/R. flammula/R. sceleratus group,Ranunculus
Senecio/Aster,Senecio
Androsace elongata-type,Androsace
Crepis-type,Crepis
Primula-type,Primula
Ribes uva-crispa,Ribes
Tripolium pannonicum subsp. tripolium-type,Tripolium
Triticum undiff.,Triticum
Orthilia secunda,Orthilia
Taraxacum officinale,Taraxacum
"Caryophyllaceae (periporate, excluding Paronychioideae)",Caryophyllaceae
Juniperus communis-type,Juniperus
"Poaceae (Cerealia, 37-40 µm)",Poaceae
"Poaceae (Cerealia, 40-50 µm)",Poaceae
"Poaceae (Cerealia, >50 µm)",Poaceae
Vicia faba,Vicia
Agrostemma-type,Agrostemma
Ericoideae,Ericaceae
Festuca,Festuca
Rosaceae (herbs) undiff.,Rosaceae
Quercus faginea-type,Quercus
Scilla,Scilla
Odontites/Euphrasia,Odontites
Ricinus communis,Ricinus
Spartium junceum,Spartium
cf. Pterocarya,Pterocarya
cf. Gentianaceae,Gentianaceae
Valerianaceae undiff.,Valerianaceae
Mercurialis-type,Mercurialis
Plantago cf. P. lanceolata,Plantago
Rubus chamaemorus-type,Rubus
Corylus/Myrica undiff.,Corylus
Cerinthe-type,Cerinthe
Cistus undiff.,Cistus
Geum/Potentilla,Geum
Juncus/Luzula,Juncus
Phillyrea-type,Phillyrea
Quercus ilex/Q. coccifera-type,Quercus
Rubiaceae cf. Galium,Rubiaceae
Valeriana undiff.,Valeriana
Vitex agnus-castus,Vitex
Asparagus-type,Asparagus
Daphne/Thymelaea,Daphne/Thymelaea
Roemeria,Roemeria
Ruta,Ruta
Scabiosa-type,Scabiosa
Crocus,Crocus
Nerium,Nerium
Ephedra major subsp. major,Ephedra
Pinus nigra-type,Pinus
cf. Juniperus,Juniperus
Lygeum,Lygeum
Olea/Phillyrea,Olea/Phillyrea
Andromeda-type,Andromeda
Betula/Corylus,Betula/Corylus
Erodium-type,Erodium
Ficaria,Ficaria
Helianthemum marifolium,Helianthemum
Hyoscyamus,Hyoscyamus
Lotus undiff.,Lotus
Poaceae (>37 µm),Poaceae
Primula elatior-type,Primula
Sagina apetala-type,Sagina
Scrophularia nodosa-type,Scrophularia
Ulex/Cytisus sect. Spartopsis-type,Ulex
Viola odorata-type,Viola
Camassia-type,Camassia
Alchemilla pentaphyllea,Alchemilla
Hypericum elodes-type,Hypericum
Ailanthus altissima,Ailanthus
Angelica archangelica,Angelica
Anthericum liliago,Anthericum
Arctium lappa-type,Arctium
Campanula rapunculoides,Campanula
Cicer arietinum,Cicer
Colchicum autumnale,Colchicum
Echinophora-type,Echinophora
Geranium molle group,Geranium
Geranium pratense group,Geranium
Hyoscyamus niger,Hyoscyamus
Larix decidua-type,Larix
Medicago lupulina-type,Medicago
Medicago sativa-type,Medicago
Polygala comosa-type,Polygala
Polygonatum odoratum-type,Polygonatum
Rubus undiff.,Rubus
Salvia pratensis-type,Salvia
Vicia hirsuta/V. tetrasperma,Vicia
Lysimachia nemorum-type,Lysimachia
Circaea-type,Circaea
Asteraceae undiff. (type 2),Asteraceae
Lychnis-type,Silene
Polygala-type,Polygala
cf. Cuscuta,Cuscuta
Pinguicula cf. P. vulgaris,Pinguicula
Scleranthus cf. S. perennis,Scleranthus
Asperula,Asperula
Centaurium erythraea,Centaurium
Fumaria officinalis,Fumaria
Theligonum,Theligonum
Carpinus betulus-type,Carpinus
Aristolochia,Aristolochia
Orobanchaceae,Orobanchaceae
Quercus faginea,Quercus
Anagallis arvensis-type,Lysimachia
Cichorium intybus-type,Cichorium
Poaceae (annulus 10-12 µm),Poaceae
cf. Glyceria,Glyceria
Malus sylvestris,Malus
Poterium sanguisorba subsp. sanguisorba,Poterium
Pyrola-type,Pyrola
Ilex verticillata,Ilex
Cucumis-type,Cucumis
Linum-type,Linum
Lythrum-type,Lythrum
Quercus indet.,Quercus
Quercus ithaburensis,Quercus
Styrax-type,Styrax
Narcissus,Narcissus
Cistaceae undiff.,Cistaceae
Cuscuta-type,Cuscuta
Amaranthaceae (broken),Amaranthaceae
Amaranthaceae (crumpled),Amaranthaceae
Asteraceae undiff. (broken),Asteraceae
Asteraceae undiff. (crumpled),Asteraceae
Cedrus (broken),Cedrus
Cedrus (crumpled),Cedrus
Cedrus (degraded),Cedrus
Cornaceae-type,Cornaceae
Cyperaceae (broken),Cyperaceae
Cyperaceae (corroded),Cyperaceae
Cyperaceae (crumpled),Cyperaceae
Cyperaceae (degraded),Cyperaceae
Echinops-type,Echinops
Fraxinus ornus-type,Fraxinus
Olea-type,Olea
Oleaceae (broken),Oleaceae
Oleaceae (crumpled),Oleaceae
Oleaceae (obscured),Oleaceae
Ostrya/Corylus-type,Ostrya
Pinaceae (broken),Pinaceae
Pinaceae (corroded),Pinaceae
Pinaceae (crumpled),Pinaceae
Pinaceae (degraded),Pinaceae
Pinaceae (obscured),Pinaceae
Pinus (broken),Pinus
Pinus (corroded),Pinus
Pinus (crumpled),Pinus
Pinus (degraded),Pinus
Pinus (fragmented),Pinus
Poaceae (broken),Poaceae
"Poaceae (Cerealia-type, broken)",Poaceae
"Poaceae (Cerealia-type, corroded)",Poaceae
"Poaceae (Cerealia-type, crumpled)",Poaceae
Poaceae (corroded),Poaceae
Poaceae (crumpled),Poaceae
Poaceae (degraded),Poaceae
Polygonum-type,Polygonum
Quercus coccifera-type (broken),Quercus
Quercus coccifera-type: corroded,Quercus
Quercus coccifera-type (crumpled),Quercus
Quercus undiff. (broken),Quercus
Quercus undiff. (corroded),Quercus
Quercus undiff. (crumpled),Quercus
Quercus undiff. (degraded),Quercus
Quercus undiff. (obscured),Quercus
Anagallis tenella-type,Lysimachia
Arnoseris,Arnoseris
Cicendia filiformis,Cicendia
Cistus monspeliensis-type,Cistus
Erica scoparia-type,Erica
Frankenia,Frankenia
Fumaria officinalis-type,Fumaria
Gynandriris sisyrinchium,Moraea
Halimium halimifolium-type,Halimium
Helianthemum croceum-type,Helianthemum
Tuberaria guttata,Tuberaria
Actaea spicata,Actaea
Anemone pulsatilla-type,Anemone
Anethum graveolens,Anethum
Legousia,Legousia
Leucojum,Leucojum
Robinia pseudoacacia,Robinia
Vaccaria hispanica,Gypsophila
Viburnum opulus/V. tinus,Viburnum
Carya glabra-type,Carya
Carya tomentosa-type,Carya
Haplophyllum-type,Haplophyllum
Anemone subg. Anemone,Anemone
Artemisia alba-type,Artemisia
Genista/Cytisus,Genista/Cytisus
Lathyrus linifolius-type,Lathyrus
Medicago-type,Medicago
Potentilla erecta,Potentilla
Centaurea jacea/C. nigra-type,Centaurea
Cytisus/Genista-type,Cytisus
Lamium amplexicaule-type,Lamium
Lamium purpureum var. hybridum-type,Lamium
Orlaya-type,Orlaya
Polygonum cognatum,Polygonum
Rumex conglomeratus,Rumex
Teucrium pyrenaicum-type,Teucrium
Urtica atrovirens,Urtica
Geranium columbinum-type,Geranium
Geranium pusillum-type,Geranium
Acanthus-type,Acanthus
Amaryllidaceae,Amaryllidaceae
Asphodelus/Asphodeline,Asphodelus
Atropa-type,Atropa
Chenopodium sp.,Chenopodium
Convolvulus undiff.,Convolvulus
Crocus-type,Crocus
Dracunculus,Dracunculus
Hypecoum-type,Hypecoum
Lavatera-type,Malva
Mesembryanthemum,Mesembryanthemum
Paeonia,Paeonia
Plantago lanceolata/P. lagopus,Plantago
Prunus sp.,Prunus
Punica granatum,Punica
Quercus ilex/Q. coccifera,Quercus
Rumex subg. Emex,Rumex
Sarcopoterium spinosum/Poterium sanguisorba,Sarcopoterium
Senecio sp.,Senecio
Styrax,Styrax
Arnoseris minima,Arnoseris
Caryophyllaceae (porate),Caryophyllaceae
Conopodium majus,Conopodium
Allium cf. A. sibiricum,Allium
Bistorta-type,Bistorta
cf. Genista,Genista
Papaver radicatum-type,Papaver
Artemisia sp.,Artemisia
Astragalus/Oxytropis,Astragalus
Capsella,Capsella
Gentianella sp.,Gentianella
Ranunculus glacialis,Ranunculus
Sonchus,Sonchus
Primula scandinavica-type,Primula
Sorbus cf. S. aucuparia,Sorbus
Rumex sp.,Rumex
Avena sativa,Avena
cf. Avena sativa,Avena
cf. Peucedanum-type,Peucedanum
Linum bienne-type,Linum
Sorbus sp.,Sorbus
